#---------------------------------------------------------------------------------
#If this data is to be used publicly, it must be cited. Suggested citation below:
#New York City Department of Health and Mental Hygiene and Queens College. 
#New York City Community Air Survey.
#Real-time PM2.5 Monitor Data from
# March 01 - 2021 to March 31 - 2021. 
#https://a816-dohbesp.nyc.gov/IndicatorPublic/data-features/realtime-air-quality/.
#File Created on: January 13 - 2026
#------------------------------------------------------------------------------------
ID,SiteID,ObservationTimeUTC,Value
101998,360810120,2021-03-01 00:00:00.000,5.4
52499,360470118,2021-03-01 00:00:00.000,5.1
130510,360810125,2021-03-01 00:00:00.000,7.0
149375,360850111,2021-03-01 00:00:00.000,5.6
229610,36061NY08454,2021-03-01 00:00:00.000,5.6
229611,36081NY09285,2021-03-01 00:00:00.000,4.76
229612,36061NY10130,2021-03-01 00:00:00.000,21.37
229613,36061NY08552,2021-03-01 00:00:00.000,6.26
229614,36061NY09734,2021-03-01 00:00:00.000,7.04
229615,36061NY09929,2021-03-01 00:00:00.000,6.91
20660,360050112,2021-03-01 00:00:00.000,8.3
33633,360470052,2021-03-01 00:00:00.000,6.3
86275,360610135,2021-03-01 00:00:00.000,8.4
66354,360610115,2021-03-01 00:00:00.000,7.8
66355,360610115,2021-03-01 01:00:00.000,4.3
86276,360610135,2021-03-01 01:00:00.000,5.0
33634,360470052,2021-03-01 01:00:00.000,11.5
20661,360050112,2021-03-01 01:00:00.000,5.7
229616,36081NY09285,2021-03-01 01:00:00.000,4.14
229617,36061NY08454,2021-03-01 01:00:00.000,4.87
229618,36061NY09929,2021-03-01 01:00:00.000,4.89
229619,36061NY08552,2021-03-01 01:00:00.000,6.14
229620,36061NY09734,2021-03-01 01:00:00.000,5.87
229621,36061NY10130,2021-03-01 01:00:00.000,19.25
149376,360850111,2021-03-01 01:00:00.000,2.2
130511,360810125,2021-03-01 01:00:00.000,4.3
52500,360470118,2021-03-01 01:00:00.000,2.2
101999,360810120,2021-03-01 01:00:00.000,1.5
102000,360810120,2021-03-01 02:00:00.000,2.4
52501,360470118,2021-03-01 02:00:00.000,2.6
130512,360810125,2021-03-01 02:00:00.000,3.4
149377,360850111,2021-03-01 02:00:00.000,1.1
229622,36081NY09285,2021-03-01 02:00:00.000,3.47
229623,36061NY09734,2021-03-01 02:00:00.000,5.52
229624,36061NY08454,2021-03-01 02:00:00.000,4.84
229625,36061NY08552,2021-03-01 02:00:00.000,5.38
229626,36061NY09929,2021-03-01 02:00:00.000,4.45
229627,36061NY10130,2021-03-01 02:00:00.000,17.05
20662,360050112,2021-03-01 02:00:00.000,4.4
33635,360470052,2021-03-01 02:00:00.000,8.4
86277,360610135,2021-03-01 02:00:00.000,4.2
66356,360610115,2021-03-01 02:00:00.000,4.2
66357,360610115,2021-03-01 03:00:00.000,3.7
86278,360610135,2021-03-01 03:00:00.000,3.5
33636,360470052,2021-03-01 03:00:00.000,8.1
20663,360050112,2021-03-01 03:00:00.000,2.6
229628,36061NY09734,2021-03-01 03:00:00.000,4.68
229629,36081NY09285,2021-03-01 03:00:00.000,3.91
229630,36061NY08552,2021-03-01 03:00:00.000,5.36
229631,36061NY10130,2021-03-01 03:00:00.000,19.49
229632,36061NY08454,2021-03-01 03:00:00.000,4.45
229633,36061NY09929,2021-03-01 03:00:00.000,3.78
149378,360850111,2021-03-01 03:00:00.000,2.6
130513,360810125,2021-03-01 03:00:00.000,3.0
52502,360470118,2021-03-01 03:00:00.000,2.6
102001,360810120,2021-03-01 03:00:00.000,2.7
102002,360810120,2021-03-01 04:00:00.000,0.9
52503,360470118,2021-03-01 04:00:00.000,1.5
130514,360810125,2021-03-01 04:00:00.000,3.4
229634,36061NY10130,2021-03-01 04:00:00.000,17.8
229635,36081NY09285,2021-03-01 04:00:00.000,4.26
229636,36061NY09734,2021-03-01 04:00:00.000,4.98
229637,36061NY08552,2021-03-01 04:00:00.000,6.03
229638,36061NY08454,2021-03-01 04:00:00.000,4.95
229639,36061NY09929,2021-03-01 04:00:00.000,4.23
33637,360470052,2021-03-01 04:00:00.000,1.8
86279,360610135,2021-03-01 04:00:00.000,1.7
66358,360610115,2021-03-01 04:00:00.000,0.7
86280,360610135,2021-03-01 05:00:00.000,1.5
229640,36061NY10130,2021-03-01 05:00:00.000,15.1
229641,36081NY09285,2021-03-01 05:00:00.000,3.31
229642,36061NY09929,2021-03-01 05:00:00.000,3.55
229643,36061NY08454,2021-03-01 05:00:00.000,4.17
229644,36061NY09734,2021-03-01 05:00:00.000,4.33
229645,36061NY08552,2021-03-01 05:00:00.000,4.28
52504,360470118,2021-03-01 05:00:00.000,1.0
52505,360470118,2021-03-01 06:00:00.000,0.9
102003,360810120,2021-03-01 06:00:00.000,1.2
130515,360810125,2021-03-01 06:00:00.000,1.7
149379,360850111,2021-03-01 06:00:00.000,2.5
86281,360610135,2021-03-01 06:00:00.000,0.6
66359,360610115,2021-03-01 06:00:00.000,0.2
33638,360470052,2021-03-01 06:00:00.000,2.8
33639,360470052,2021-03-01 07:00:00.000,6.8
20664,360050112,2021-03-01 07:00:00.000,0.4
66360,360610115,2021-03-01 07:00:00.000,0.2
86282,360610135,2021-03-01 07:00:00.000,0.1
229646,36061NY09929,2021-03-01 07:00:00.000,3.93
229647,36061NY08454,2021-03-01 07:00:00.000,2.96
229648,36061NY09734,2021-03-01 07:00:00.000,4.67
229649,36081NY09285,2021-03-01 07:00:00.000,3.18
229650,36061NY08552,2021-03-01 07:00:00.000,4.48
229651,36061NY10130,2021-03-01 07:00:00.000,15.67
149380,360850111,2021-03-01 07:00:00.000,0.8
130516,360810125,2021-03-01 07:00:00.000,0.5
149381,360850111,2021-03-01 08:00:00.000,1.7
229652,36061NY08454,2021-03-01 08:00:00.000,3.17
229653,36061NY08552,2021-03-01 08:00:00.000,4.87
229654,36081NY09285,2021-03-01 08:00:00.000,2.7
229655,36061NY09734,2021-03-01 08:00:00.000,5.26
229656,36061NY09929,2021-03-01 08:00:00.000,4.14
229657,36061NY10130,2021-03-01 08:00:00.000,16.28
86283,360610135,2021-03-01 08:00:00.000,0.6
66361,360610115,2021-03-01 08:00:00.000,0.3
33640,360470052,2021-03-01 08:00:00.000,6.9
33641,360470052,2021-03-01 09:00:00.000,3.1
20665,360050112,2021-03-01 09:00:00.000,1.0
66362,360610115,2021-03-01 09:00:00.000,1.1
86284,360610135,2021-03-01 09:00:00.000,2.4
229658,36081NY09285,2021-03-01 09:00:00.000,3.37
229659,36061NY08552,2021-03-01 09:00:00.000,5.81
229660,36061NY10130,2021-03-01 09:00:00.000,18.93
229661,36061NY09734,2021-03-01 09:00:00.000,7.44
229662,36061NY08454,2021-03-01 09:00:00.000,3.51
229663,36061NY09929,2021-03-01 09:00:00.000,4.98
149382,360850111,2021-03-01 09:00:00.000,1.9
130517,360810125,2021-03-01 09:00:00.000,1.8
102004,360810120,2021-03-01 09:00:00.000,1.1
52506,360470118,2021-03-01 09:00:00.000,2.0
52507,360470118,2021-03-01 10:00:00.000,4.6
102005,360810120,2021-03-01 10:00:00.000,2.7
130518,360810125,2021-03-01 10:00:00.000,7.0
149383,360850111,2021-03-01 10:00:00.000,4.6
229664,36061NY09734,2021-03-01 10:00:00.000,9.77
229665,36061NY10130,2021-03-01 10:00:00.000,24.06
229666,36061NY09929,2021-03-01 10:00:00.000,6.97
229667,36081NY09285,2021-03-01 10:00:00.000,5.71
229668,36061NY08454,2021-03-01 10:00:00.000,5.97
229669,36061NY08552,2021-03-01 10:00:00.000,7.94
86285,360610135,2021-03-01 10:00:00.000,3.6
66363,360610115,2021-03-01 10:00:00.000,6.9
20666,360050112,2021-03-01 10:00:00.000,4.2
33642,360470052,2021-03-01 10:00:00.000,6.1
